stars,cleaned_text,sentiment
1,"['worst', 'company', 'go', 'time', 'told', 'refund', 'company', 'messing', 'today', 'worst', 'sent', 'completely', 'wrong', 'spent', 'nearly', 'ubereats', 'refusing', 'send', 'refund', 'driver', 'mistake', 'company', 'want', 'address', 'either', 'lost', 'money', 'single', 'mum', 'losing', 'nearly', 'alot', 'even', 'given', 'want', 'lose', 'alot', 'money', 'go', 'company', 'chance', 'wo', 'get', 'refund', 'either', 'customer', 'service', 'none', 'existing', 'worst', 'company', 'ever']",negative
1,"['absolutely', 'shocking', 'experience', 'food', 'delivery', 'time', 'constantly', 'updated', 'eventually', 'say', 'min', 'latest', 'expected', 'contacted', 'customer', 'service', 'told', 'little', 'help', 'eventually', 'even', 'ended', 'chat', 'still', 'much', 'firm', 'polite', 'screenshots', 'prove', 'need']",negative
5,"['great', 'fast', 'polite', 'bring', 'well', 'packaged', 'food', 'good', 'local', 'supermarket', 'case', 'find', 'middle', 'nowhere', 'house', 'google', 'map', 'end', 'unmarked', 'drive', 'recognisable', 'public', 'footpath', 'sign', 'well', 'done']",positive
2,"['recently', 'wrote', 'review', 'failing', 'receive', 'food', 'later', 'day', 'tried', 'ordering', 'time', 'received', 'zero', 'problem', 'however', 'realized', 'although', 'received', 'refund', 'lost', 'pay', 'tip', 'driver', 'seems', 'odd', 'given', 'delivered', 'food', 'wrong', 'address', 'also', 'suggested', 'clarify', 'address', 'app', 'avoid', 'future', 'confusion', 'turn', 'actually', 'correct', 'tad', 'annoying', 'anyway', 'minor', 'issue', 'really', 'nonetheless', 'keep', 'ordering']",negative
1,"['horrendous', 'company', 'contact', 'human', 'problem', 'late', 'tried', 'using', 'absolutely', 'awful', 'chatbot', 'investigate', 'canceled', 'limited', 'chat', 'input', 'interact', 'contacted', 'refund', 'dismissed', 'assigned', 'blame', 'instead', 'terrible', 'chat', 'bot', 'avoid', 'ordering', 'cost', 'use', 'competitor', 'instead', 'may', 'charge', 'least', 'steal', 'money', 'cause', 'issue', 'go', 'back', 'using', 'human', 'customer', 'service', 'chatbot', 'reliable', 'deal', 'customer', 'input', 'rather', 'badly', 'designed', 'option']",negative
3,"['great', 'price', 'quoted', 'charged', 'different']",neutral
5,"['driver', 'nice', 'asked', 'code', 'courteous', 'food', 'got', 'still', 'hot', 'grateful', 'got', 'timely', 'manner']",positive
1,"['awful', 'driver', 'iq', 'month', 'old', 'dog', 'egg', 'food', 'always', 'cold', 'always', 'missing', 'item', 'wrong', 'refund', 'impossible', 'useless', 'never']",negative
5,"['double', 'meal', 'mistake', 'logged', 'query', 'attended', 'withing', 'refund', 'prepared']",positive
1,"['local', 'thai', 'place', 'last', 'night', 'using', 'almost', 'two', 'hour', 'starving', 'wondering', 'food', 'got', 'notification', 'say', 'food', 'b', 'en', 'delivered', 'another', 'house', 'went', 'looking', 'looking', 'ubereats', 'claimed', 'tried', 'deliver', 'waited', 'address', 'minute', 'door', 'evening', 'noone', 'tried', 'deliver', 'anything', 'next', 'said', 'address', 'postcode', 'yet', 'attempted', 'delivery', 'entitled', 'refund', 'absolute', 'rubbish', 'thieving', 'company', 'shocking', 'customer', 'service', 'copy', 'pasting', 'something', 'basically', 'saying', 'one', 'money', 'back', 'food', 'money', 'first', 'last', 'time', 'using', 'awful', 'service']",negative
5,"['experience', 'ubereats', 'amazing', 'app', 'accurate', 'service', 'excellent']",positive
1,"['customer', 'need', 'guided', 'app', 'especially', 'card', 'detail', 'tied', 'main', 'app', 'hidden', 'charge', 'point', 'booking', 'service', 'charge', 'high', 'delivery', 'charge', 'fraudulent', 'delivery', 'partner', 'never', 'follow', 'delivery', 'instruction', 'activate', 'time', 'countdown', 'gotten', 'delivery', 'point', 'support', 'customer', 'service', 'raise', 'complaint', 'extremely', 'frustrating', 'unlike', 'sister', 'app', 'immediately', 'rectifies', 'complaint', 'choose', 'choose', 'apps', 'like', 'deliveroo', 'etc', 'ever', 'use']",negative
1,"['yesterday', 'august', 'mc', 'donalds', 'food', 'horrible', 'tasted', 'weird', 'smell', 'atrocious', 'total', 'food', 'feel', 'year', 'food', 'always', 'disgusting', 'bland', 'contacted', 'many', 'time', 'phone', 'told', 'send', 'nasty', 'food', 'black', 'customer', 'black', 'person', 'feel', 'disrespected', 'insulted']",negative
1,"['large', 'fry', 'worth', 'food', 'last', 'night', 'receipt', 'show', 'exact', 'address', 'delivered', 'stood', 'outside', 'waiting', 'driver', 'seen', 'app', 'driver', 'claimed', 'delivered', 'location', 'got', 'customer', 'service', 'team', 'honestly', 'horrible', 'rude', 'empathy', 'remorse', 'sight', 'helping', 'resolve', 'matter', 'refusing', 'refund', 'money', 'even', 'though', 'driver', 'delivered', 'wrong', 'address', 'flat', 'flat', 'lost', 'money', 'first', 'time', 'placing', 'receiving', 'ubereats', 'customer', 'advisor', 'disgusting', 'rude', 'refusing', 'hear', 'want', 'money', 'quarter', 'chicken', 'dip', 'deliveryfee', 'servicefee', 'vat', 'total', 'including', 'vat']",negative
1,"['one', 'customer', 'til', 'recent', 'service', 'ok', 'great', 'stand', 'discount', 'cab', 'checking', 'discount', 'son', 'cab', 'cheaper', 'mine', 'longer', 'get', 'refund', 'missing', 'item', 'refund', 'later', 'refunding', 'full', 'amount', 'full', 'item', 'missing', 'tea', 'cost', 'refunded', 'missing', 'chicken', 'nugget', 'refunded', 'menu', 'try', 'get', 'full', 'amount', 'tell', 'looked', 'refunded', 'longer', 'going', 'use']",negative
5,"['easy', 'use', 'driver', 'really', 'good']",positive
5,"['driver', 'nice', 'food', 'hot', 'good', 'arrived', 'time']",positive
5,"['area', 'ubereats', 'must', 'say', 'amazing', 'experience', 'thanks', 'coupon', 'food', 'came', 'timely', 'manner', 'driver', 'nice', 'professional']",positive
5,"['food', 'delivered', 'exact', 'time', 'predicted', 'mean', 'exactly', 'dinner', 'exactly', 'packaged', 'nicely', 'oh', 'delicious', 'barry', 'bagel']",positive
1,"['food', 'hour', 'ago', 'half', 'hour', 'ago', 'receive', 'notification', 'food', 'delivered', 'nobody', 'ringed', 'door', 'checked', 'outside', 'food', 'way', 'connect', 'support', 'system', 'tried', 'connect', 'driver', 'replied', 'refunded', 'cash', 'restaurant', 'closed', 'already', 'guess', 'going', 'sleep', 'hungry', 'tonight', 'tried', 'leave', 'negative', 'feedback', 'driver', 'removed', 'option', 'leave', 'feedback', 'restaurant', 'literally', 'scammer', 'many', 'bad', 'experience', 'company', 'past', 'year', 'food', 'arriving', 'cold', 'late', 'bad', 'restaurant', 'selection', 'go', 'forever', 'worst', 'part', 'customer', 'service', 'non', 'existent', 'something', 'go', 'wrong', 'nothing', 'recommend', 'deliveroo', 'thing', 'go', 'wrong', 'always', 'fix']",negative
5,"['first', 'time', 'use', 'app', 'fast', 'excellent']",positive
1,"['using', 'ubereats', 'long', 'time', 'last', 'needed', 'cancelled', 'waiting', 'hour', 'driver', 'assigned', 'driver', 'assigned', 'ubereats', 'charged', 'full', 'amount', 'stole', 'money', 'first', 'time', 'back', 'delivered', 'wrong', 'address']",negative
5,"['service', 'great', 'got', 'intime']",positive
5,"['food', 'warm', 'delivered', 'timely', 'manor']",positive
5,"['great', 'service', 'downside', 'price', 'get', 'high', 'time']",positive
1,"['could', 'give', 'star', 'would', 'absolutely', 'disgusting', 'put', 'family', 'guy', 'turned', 'burger', 'refused', 'tried', 'put', 'behind', 'bin', 'joke', 'saying', 'completed', 'stealing', 'people', 'money']",negative
1,"['worst', 'food', 'delivery', 'app', 'due', 'untrustworthy', 'driver', 'likely', 'occasion', 'food', 'turn', 'refunded', 'stop', 'employing', 'homeless', 'people', 'immigrant', 'tarnishing', 'name', 'stealing', 'food']",negative
1,"['macdonalds', 'last', 'night', 'came', 'within', 'designated', 'time', 'cold', 'soggy', 'notified', 'gave', 'payment', 'nearly', 'think', 'acceptable', 'first', 'last', 'time', 'ordering']",negative
1,"['many', 'bad', 'experience', 'point', 'time', 'done', 'customer', 'service', 'joke', 'really', 'fed', 'arrogance', 'supposed', 'get', 'back', 'superbowl', 'sunday', 'restaurant', 'canceled', 'food', 'know', 'menu', 'even', 'got', 'money', 'back', 'bank', 'bank', 'reversed', 'charge', 'due', 'writing', 'email', 'cancel', 'timely', 'manner', 'enough', 'time', 'change', 'manager', 'restaurant', 'called', 'burnt', 'getting', 'somewhere', 'nope', 'never', 'got', 'money', 'back', 'honestly', 'know', 'still', 'used', 'today', 'last', 'time', 'breakfast', 'mcdonald', 'location', 'suck', 'always', 'leave', 'thing', 'time', 'different', 'time', 'mcdonald', 'location', 'choose', 'time', 'would', 'basically', 'long', 'covid', 'almost', 'everything', 'smell', 'taste', 'rotten', 'one', 'thing', 'eat', 'egg', 'cheese', 'mcgriddle', 'basically', 'choice', 'sometimes', 'especially', 'since', 'drive', 'forgot', 'something', 'son', 'also', 'filled', 'drink', 'halfway', 'unacceptable', 'went', 'back', 'forth', 'customer', 'service', 'nothing', 'got', 'resolved', 'think', 'worker', 'feel', 'like', 'everyone', 'else', 'untouchable', 'company', 'good', 'supervisor', 'ever', 'called', 'back', 'matter', 'many', 'time', 'called', 'get', 'away', 'much', 'going', 'court', 'try', 'sue', 'beyond', 'ridiculous', 'already']",negative
1,"['said', 'would', 'refund', 'paid', 'old', 'card', 'raised', 'issue', 'showed', 'evidence', 'refused', 'correct', 'mistake', 'blatantly', 'ignored']",negative
1,"['got', 'charged', 'twice', 'exact', 'location', 'address', 'wrong', 'several', 'home', 'away', 'followed', 'direction', 'resolve', 'told', 'address', 'far', 'delivery', 'cancel', 'started', 'got', 'exact', 'deliver', 'paid', 'twice', 'spent', 'two', 'day', 'support', 'got', 'resolve', 'fan', 'support', 'wish', 'better']",negative
1,"['complete', 'bloody', 'waste', 'timei', 'paid', 'extra', 'fast', 'delivery', 'min', 'min', 'still', 'delivery', 'load', 'crapi', 'stick', 'eatupdate', 'arrived', 'hour', 'late']",negative
1,"['scheduled', 'pm', 'driver', 'ignored', 'direction', 'hotel', 'yet', 'delivered', 'driver', 'would', 'answer', 'call', 'message', 'back', 'left', 'message', 'completely', 'reorder', 'food', 'door', 'dash']",negative
1,"['absolutely', 'disgusting', 'meal', 'turn', 'tried', 'ordering', 'turn', 'still', 'billed', 'twice', 'absolutely', 'disgusting', 'service']",negative
5,"['great', 'offer', 'discount', 'easy', 'pay', 'paypal', 'need']",positive
5,"['first', 'eatsi', 'advancereceived', 'update', 'received', 'notification', 'expected', 'arrival', 'time', 'delivered', 'time', 'thanks', 'good', 'experience']",positive
1,"['placed', 'first', 'food', 'show', 'gave', 'credit', 'received', 'voucher', 'work', 'tried', 'place', 'credit', 'voucher', 'work', 'called', 'customer', 'service', 'could', 'help', 'two', 'food', 'delivered', 'company', 'still', 'business', 'next', 'time', 'pick', 'food', 'give', 'restaurant', 'money', 'instead', 'wonder', 'local', 'restaurant', 'use', 'service']",negative
4,"['pork', 'good', 'salad', 'good', 'fry']",positive
1,"['constant', 'missing', 'item', 'give', 'refund', 'bunch', 'excuse', 'worth', 'waste', 'money']",negative
1,"['worst', 'customer', 'service', 'ever', 'experienced', 'life', 'cancelled', 'last', 'night', 'driver', 'easily', 'rejected', 'call', 'text', 'customer', 'service', 'employee', 'supervisor', 'mentioned', 'able', 'thing', 'paid', 'full', 'amount', 'didnt', 'received', 'food', 'guest', 'home', 'sure', 'last', 'company', 'share', 'experience', 'company', 'friend', 'use', 'application', 'service', 'irresponsible', 'company', 'driver']",negative
1,"['made', 'cake', 'previously', 'used', 'system', 'put', 'house', 'number', 'street', 'name', 'different', 'post', 'result', 'glitch', 'cake', 'delivered', 'completely', 'different', 'spoke', 'driver', 'upon', 'delivery', 'canceled', 'ubereats', 'support', 'unwilling', 'look', 'situation', 'keep', 'saying', 'driver', 'called', 'u', 'never', 'picked', 'eligible', 'ubereats', 'advice', 'stay', 'close', 'phone', 'next', 'time', 'glitch', 'system', 'cost', 'u', 'money', 'nerve', 'lying', 'u', 'resolve', 'end']",negative
4,"['omg', 'amazing', 'used', 'taxi', 'love', 'thought', 'ok', 'give', 'try', 'literally', 'best', 'thing', 'ever', 'favourite', 'place', 'see', 'progress', 'delivery', 'get', 'code', 'give', 'delivery', 'person', 'definitely', 'using', 'love']",positive
1,"['spent', 'burger', 'king', 'get', 'wrong', 'missing', 'item', 'delivery', 'driver', 'would', 'go', 'back', 'correct', 'go', 'burger', 'king', 'app', 'fit', 'purpose', 'trying', 'complain', 'pant', 'projected', 'back', 'start', 'goodbye', 'app', 'deleted']",negative
1,"['dont', 'use', 'member', 'year', 'never', 'complained', 'orderd', 'variety', 'food', 'specified', 'special', 'instruction', 'salad', 'sauce', 'child', 'wont', 'eat', 'otherwise', 'two', 'burger', 'came', 'salad', 'sauce', 'son', 'couldnt', 'eat', 'neither', 'could', 'food', 'orderd', 'missed', 'contacted', 'evidence', 'said', 'thanks', 'fir', 'feedback', 'feedback', 'refundee', 'veey', 'least', 'burger', 'inedible', 'smothered', 'sauce', 'complained', 'acceptable', 'told', 'feedback', 'shared', 'restaurant', 'money', 'paid', 'careful', 'best', 'help', 'never', 'use', 'let', 'friend', 'know']",negative
5,"['food', 'expensive', 'got', 'fast', 'hot', 'cold', 'also', 'strawberry', 'smoothie', 'perfect', 'melted', 'driver', 'friendly', 'extremely', 'surprised', 'definitely', 'use']",positive
5,"['promo', 'perfect', 'promo', 'probably', 'would', 'used', 'app', 'food', 'delivered', 'fast', 'surprised', 'still', 'definitely', 'use', 'promo', 'available']",positive
1,"['food', 'never', 'showed', 'refund', 'even', 'include', 'kidding', 'nevermind', 'time', 'wasting', 'writing', 'fact', 'going', 'eating', 'hour', 'later', 'wanted', 'fact', 'daughter', 'going', 'bed', 'without', 'absolutely', 'unacceptable', 'customer', 'service', 'simply', 'stated', 'refund', 'acceptable', 'promise', 'continue', 'give', 'delivery', 'star', 'exact', 'review', 'every', 'week', 'long']",negative
1,"['delivered', 'wrong', 'address', 'contacted', 'support', 'driver', 'immediately', 'conference', 'together', 'driver', 'refused', 'go', 'back', 'support', 'would', 'issue', 'credit', 'something', 'else', 'picture', 'taken', 'two', 'different', 'driver', 'documented', 'argument', 'awaited', 'supervisor', 'call', 'back', 'never', 'happened', 'upon', 'calling', 'received', 'lot', 'violin', 'music', 'apology', 'credit', 'furthermore', 'online', 'chatter', 'terminated', 'multiple', 'conversion', 'saying', 'ineligible', 'credit', 'took', 'opening', 'dispute', 'paypal', 'rectify', 'situation', 'become', 'obstinate', 'polite', 'word', 'action', 'longer', 'least', 'bit', 'concerned', 'customer']",negative
5,"['first', 'experience', 'food', 'arrived', 'right', 'promised', 'driver', 'drew', 'friendly', 'prompt']",positive
1,"['bad', 'ordering', 'regularly', 'understand', 'want', 'understand', 'issue', 'food', 'takoyaki', 'seasoned', 'sauce', 'mayonnaise', 'came', 'unseasoned', 'two', 'come', 'separately', 'like', 'chicken', 'nugget', 'sauce', 'like', 'pizza', 'without', 'cheese', 'tried', 'explain', 'want', 'admit', 'even', 'lied', 'listed', 'description', 'clearly', 'particular', 'restaurant', 'together', 'result', 'poor', 'customer', 'service', 'deliveroo', 'much', 'better', 'come', 'handling', 'issue']",negative
2,"['lied', 'free', 'paid', 'delivery', 'send', 'another', 'darn', 'email', 'like']",negative
5,"['need', 'go', 'great', 'long', 'day', 'first', 'time', 'ordering', 'food', 'like', 'surely']",positive
1,"['via', 'mcdelivery', 'food', 'turn', 'complained', 'customer', 'service', 'told', 'repeatedly', 'refund', 'proof', 'delivery', 'obviously', 'unwilling', 'share', 'proof', 'contrary', 'statement', 'cctv', 'actual', 'proof', 'nothing', 'delivered', 'extremely', 'frustrating', 'disappointing']",negative
1,"['time', 'cancelled', 'delivered', 'wrong', 'place']",negative
1,"['local', 'thai', 'restaurant', 'back', 'total', 'driver', 'either', 'stole', 'food', 'likely', 'purposely', 'left', 'front', 'apartment', 'building', 'instead', 'bringing', 'door', 'step', 'apartment', 'complex', 'resident', 'leaving', 'something', 'main', 'sidewalk', 'instead', 'bringing', 'door', 'could', 'done', 'purpose', 'called', 'customer', 'service', 'sent', 'picture', 'driver', 'took', 'sidewalk', 'parking', 'lot', 'said', 'driver', 'could', 'find', 'refused', 'refund', 'stole', 'money', 'food', 'tip', 'beware']",negative
1,"['price', 'went', 'restaurant', 'worst', 'thing', 'picked', 'went', 'mcdonalds', 'pick', 'another', 'took', 'min', 'went', 'asda', 'pick', 'another', 'food', 'cold', 'arrived', 'absolute', 'joke', 'never']",negative
1,"['waste', 'time', 'waited', 'hour', 'delivery', 'driver', 'deliver', 'food', 'another', 'house', 'never', 'received', 'rang', 'driver', 'twice', 'left', 'voicemail', 'never', 'rang', 'back', 'rang', 'fish', 'chip', 'shop', 'taks', 'blackheath', 'want', 'know', 'never', 'ever', 'use', 'fast', 'food', 'delivery', 'app', 'driver', 'ignorant', 'disgracfull', 'way', 'run', 'service']",negative
1,"['avoid', 'servey', 'get', 'money', 'con', 'get', 'spend', 'money', 'avoid']",negative
1,"['useless', 'england', 'avoid']",negative
5,"['fast', 'easy', 'convenience']",positive
1,"['bad', 'customer', 'service', 'delivery', 'guy', 'could', 'find', 'address', 'said', 'app', 'never', 'got', 'food', 'still', 'pay', 'thing', 'said', 'write', 'review', 'restaurant', 'delivery', 'guy', 'absolutely', 'ridiculous', 'paid', 'food', 'never', 'received']",negative
1,"['one', 'useless', 'customer', 'service', 'ever', 'used', 'never', 'solving', 'problem', 'locking', 'conversation', 'problem', 'solved', 'two', 'account', 'one', 'restaurant', 'blocked', 'month', 'one', 'ex', 'driver', 'one', 'trying', 'turn', 'delivery', 'driver', 'uploaded', 'everything', 'pas', 'sterling', 'test', 'guess', 'account', 'ca', 'go', 'online', 'update', 'blocked', 'account', 'day', 'ago', 'still', 'response', 'support', 'team', 'useless']",negative
